sku_master,sku_comparable,fecha_inicio,fecha_fin,precio_regular,fuente_precio,url_fuente,precio_base_fuente
KFC_BEBIDA_INCA_KOLA_ZERO_1_5L,CMP_BEBIDA_INCA_KOLA_ZERO_1_5L,2026-05-01,,10.0,web_kfc,https://www.kfc.com.pe/carta/bebidas,10.0
KFC_BEBIDA_COCA_COLA_ZERO,CMP_BEBIDA_COCA_COLA_ZERO,2026-05-01,,4.9,web_kfc,https://www.kfc.com.pe/carta/bebidas,4.9
KFC_BEBIDA_COCA_COLA_ZERO_1L,CMP_BEBIDA_COCA_COLA_ZERO_1L,2026-05-01,,7.0,web_kfc,https://www.kfc.com.pe/carta/bebidas,7.0
KFC_BEBIDA_COCA_COLA_ZERO_1_5L,CMP_BEBIDA_COCA_COLA_ZERO_1_5L,2026-05-01,,10.0,web_kfc,https://www.kfc.com.pe/carta/bebidas,10.0
KFC_BEBIDA_FANTA,CMP_BEBIDA_FANTA,2026-05-01,,4.9,web_kfc,https://www.kfc.com.pe/carta/bebidas,4.9
KFC_BEBIDA_FANTA_2_25L,CMP_BEBIDA_FANTA_2_25L,2026-05-01,,13.0,web_kfc,https://www.kfc.com.pe/carta/bebidas,13.0
KFC_BEBIDA_SPRITE,CMP_BEBIDA_SPRITE,2026-05-01,,4.9,web_kfc,https://www.kfc.com.pe/carta/bebidas,4.9
KFC_BEBIDA_SPRITE_2_25L,CMP_BEBIDA_SPRITE_2_25L,2026-05-01,,13.0,web_kfc,https://www.kfc.com.pe/carta/bebidas,13.0
KFC_BEBIDA_AGUA_SABORIZADA_MANZANA,CMP_BEBIDA_AGUA_SABORIZADA_MANZANA,2026-05-01,,4.5,web_kfc,https://www.kfc.com.pe/carta/bebidas,4.5
KFC_BEBIDA_AGUA_SAN_LUIS_750ML,CMP_BEBIDA_AGUA_SAN_LUIS_750ML,2026-05-01,,4.5,web_kfc,https://www.kfc.com.pe/carta/bebidas,4.5
PIZZAHUT_PIZZA_XL_CLASICA,CMP_PIZZA_XL_CLASICA,2026-05-01,,66.9,web_pizzahut,https://www.pizzahut.com.pe/pizzas/pizza-xl-clasica,66.9
PIZZAHUT_AMERICANA_CLASICA_PERSONAL,CMP_AMERICANA_CLASICA_PERSONAL,2026-05-01,,9.9,web_pizzahut,https://www.pizzahut.com.pe/pizzas/pizza-americana,22.9
PIZZAHUT_AMERICANA_CLASICA_MEDIANA,CMP_AMERICANA_CLASICA_MEDIANA,2026-05-01,,22.9,web_pizzahut,https://www.pizzahut.com.pe/pizzas/pizza-americana,22.9
PIZZAHUT_AMERICANA_CLASICA_GRANDE,CMP_AMERICANA_CLASICA_GRANDE,2026-05-01,,29.9,web_pizzahut,https://www.pizzahut.com.pe/pizzas/pizza-americana,22.9
PIZZAHUT_AMERICANA_CLASICA_FAMILIAR,CMP_AMERICANA_CLASICA_FAMILIAR,2026-05-01,,32.9,web_pizzahut,https://www.pizzahut.com.pe/pizzas/pizza-americana,22.9
PIZZAHUT_CHICKEN_BBQ_ESPECIAL_MEDIANA,CMP_CHICKEN_BBQ_ESPECIAL_MEDIANA,2026-05-01,,32.9,web_pizzahut,https://www.pizzahut.com.pe/pizzas/pizza-chicken-bbq,32.9
PIZZAHUT_CHICKEN_BBQ_ESPECIAL_GRANDE,CMP_CHICKEN_BBQ_ESPECIAL_GRANDE,2026-05-01,,41.9,web_pizzahut,https://www.pizzahut.com.pe/pizzas/pizza-chicken-bbq,32.9
PIZZAHUT_CHICKEN_BBQ_ESPECIAL_FAMILIAR,CMP_CHICKEN_BBQ_ESPECIAL_FAMILIAR,2026-05-01,,51.9,web_pizzahut,https://www.pizzahut.com.pe/pizzas/pizza-chicken-bbq,32.9
PIZZAHUT_CHILI_HUT_ESPECIAL_MEDIANA,CMP_CHILI_HUT_ESPECIAL_MEDIANA,2026-05-01,,32.9,web_pizzahut,https://www.pizzahut.com.pe/pizzas/pizza-chili-hut,32.9
PIZZAHUT_CHILI_HUT_ESPECIAL_GRANDE,CMP_CHILI_HUT_ESPECIAL_GRANDE,2026-05-01,,41.9,web_pizzahut,https://www.pizzahut.com.pe/pizzas/pizza-chili-hut,32.9
PIZZAHUT_CHILI_HUT_ESPECIAL_FAMILIAR,CMP_CHILI_HUT_ESPECIAL_FAMILIAR,2026-05-01,,51.9,web_pizzahut,https://www.pizzahut.com.pe/pizzas/pizza-chili-hut,32.9
PIZZAHUT_CONTINENTAL_ESPECIAL_MEDIANA,CMP_CONTINENTAL_ESPECIAL_MEDIANA,2026-05-01,,27.9,web_pizzahut,https://www.pizzahut.com.pe/pizzas/pizza-continental,27.9
PIZZAHUT_CONTINENTAL_ESPECIAL_GRANDE,CMP_CONTINENTAL_ESPECIAL_GRANDE,2026-05-01,,36.9,web_pizzahut,https://www.pizzahut.com.pe/pizzas/pizza-continental,27.9
PIZZAHUT_CONTINENTAL_ESPECIAL_FAMILIAR,CMP_CONTINENTAL_ESPECIAL_FAMILIAR,2026-05-01,,46.9,web_pizzahut,https://www.pizzahut.com.pe/pizzas/pizza-continental,27.9
PIZZAHUT_HAWAIANA_CLASICA_PERSONAL,CMP_HAWAIANA_CLASICA_PERSONAL,2026-05-01,,14.9,web_pizzahut,https://www.pizzahut.com.pe/pizzas/pizza-hawaiana,27.9
PIZZAHUT_HAWAIANA_CLASICA_MEDIANA,CMP_HAWAIANA_CLASICA_MEDIANA,2026-05-01,,27.9,web_pizzahut,https://www.pizzahut.com.pe/pizzas/pizza-hawaiana,27.9
PIZZAHUT_HAWAIANA_CLASICA_GRANDE,CMP_HAWAIANA_CLASICA_GRANDE,2026-05-01,,34.9,web_pizzahut,https://www.pizzahut.com.pe/pizzas/pizza-hawaiana,27.9
PIZZAHUT_HAWAIANA_CLASICA_FAMILIAR,CMP_HAWAIANA_CLASICA_FAMILIAR,2026-05-01,,37.9,web_pizzahut,https://www.pizzahut.com.pe/pizzas/pizza-hawaiana,27.9
PIZZAHUT_MEAT_LOVERS_ESPECIAL_MEDIANA,CMP_MEAT_LOVERS_ESPECIAL_MEDIANA,2026-05-01,,32.9,web_pizzahut,https://www.pizzahut.com.pe/pizzas/pizza-meat-lovers,32.9
PIZZAHUT_MEAT_LOVERS_ESPECIAL_GRANDE,CMP_MEAT_LOVERS_ESPECIAL_GRANDE,2026-05-01,,41.9,web_pizzahut,https://www.pizzahut.com.pe/pizzas/pizza-meat-lovers,32.9
PIZZAHUT_MEAT_LOVERS_ESPECIAL_FAMILIAR,CMP_MEAT_LOVERS_ESPECIAL_FAMILIAR,2026-05-01,,51.9,web_pizzahut,https://www.pizzahut.com.pe/pizzas/pizza-meat-lovers,32.9
PIZZAHUT_MOZZARELLA_CLASICA_PERSONAL,CMP_MOZZARELLA_CLASICA_PERSONAL,2026-05-01,,9.9,web_pizzahut,https://www.pizzahut.com.pe/pizzas/pizza-mozzarella,22.9
PIZZAHUT_MOZZARELLA_CLASICA_MEDIANA,CMP_MOZZARELLA_CLASICA_MEDIANA,2026-05-01,,22.9,web_pizzahut,https://www.pizzahut.com.pe/pizzas/pizza-mozzarella,22.9
PIZZAHUT_MOZZARELLA_CLASICA_GRANDE,CMP_MOZZARELLA_CLASICA_GRANDE,2026-05-01,,29.9,web_pizzahut,https://www.pizzahut.com.pe/pizzas/pizza-mozzarella,22.9
PIZZAHUT_MOZZARELLA_CLASICA_FAMILIAR,CMP_MOZZARELLA_CLASICA_FAMILIAR,2026-05-01,,32.9,web_pizzahut,https://www.pizzahut.com.pe/pizzas/pizza-mozzarella,22.9
PIZZAHUT_PEPPERONI_CLASICA_PERSONAL,CMP_PEPPERONI_CLASICA_PERSONAL,2026-05-01,,9.9,web_pizzahut,https://www.pizzahut.com.pe/pizzas/pizza-pepperoni,22.9
PIZZAHUT_PEPPERONI_CLASICA_MEDIANA,CMP_PEPPERONI_CLASICA_MEDIANA,2026-05-01,,22.9,web_pizzahut,https://www.pizzahut.com.pe/pizzas/pizza-pepperoni,22.9
PIZZAHUT_PEPPERONI_CLASICA_GRANDE,CMP_PEPPERONI_CLASICA_GRANDE,2026-05-01,,29.9,web_pizzahut,https://www.pizzahut.com.pe/pizzas/pizza-pepperoni,22.9
PIZZAHUT_PEPPERONI_CLASICA_FAMILIAR,CMP_PEPPERONI_CLASICA_FAMILIAR,2026-05-01,,32.9,web_pizzahut,https://www.pizzahut.com.pe/pizzas/pizza-pepperoni,22.9
PIZZAHUT_SUPER_SUPREMA_ESPECIAL_MEDIANA,CMP_SUPER_SUPREMA_ESPECIAL_MEDIANA,2026-05-01,,32.9,web_pizzahut,https://www.pizzahut.com.pe/pizzas/pizza-super-suprema,32.9
PIZZAHUT_SUPER_SUPREMA_ESPECIAL_GRANDE,CMP_SUPER_SUPREMA_ESPECIAL_GRANDE,2026-05-01,,41.9,web_pizzahut,https://www.pizzahut.com.pe/pizzas/pizza-super-suprema,32.9
PIZZAHUT_SUPER_SUPREMA_ESPECIAL_FAMILIAR,CMP_SUPER_SUPREMA_ESPECIAL_FAMILIAR,2026-05-01,,51.9,web_pizzahut,https://www.pizzahut.com.pe/pizzas/pizza-super-suprema,32.9
PIZZAHUT_SUPREMA_ESPECIAL_MEDIANA,CMP_SUPREMA_ESPECIAL_MEDIANA,2026-05-01,,27.9,web_pizzahut,https://www.pizzahut.com.pe/pizzas/pizza-suprema,27.9
PIZZAHUT_SUPREMA_ESPECIAL_GRANDE,CMP_SUPREMA_ESPECIAL_GRANDE,2026-05-01,,36.9,web_pizzahut,https://www.pizzahut.com.pe/pizzas/pizza-suprema,27.9
PIZZAHUT_SUPREMA_ESPECIAL_FAMILIAR,CMP_SUPREMA_ESPECIAL_FAMILIAR,2026-05-01,,46.9,web_pizzahut,https://www.pizzahut.com.pe/pizzas/pizza-suprema,27.9
PIZZAHUT_VEGETARIANA_ESPECIAL_MEDIANA,CMP_VEGETARIANA_ESPECIAL_MEDIANA,2026-05-01,,27.9,web_pizzahut,https://www.pizzahut.com.pe/pizzas/pizza-vegetariana,27.9
PIZZAHUT_VEGETARIANA_ESPECIAL_GRANDE,CMP_VEGETARIANA_ESPECIAL_GRANDE,2026-05-01,,36.9,web_pizzahut,https://www.pizzahut.com.pe/pizzas/pizza-vegetariana,27.9
PIZZAHUT_VEGETARIANA_ESPECIAL_FAMILIAR,CMP_VEGETARIANA_ESPECIAL_FAMILIAR,2026-05-01,,46.9,web_pizzahut,https://www.pizzahut.com.pe/pizzas/pizza-vegetariana,27.9
PIZZAHUT_PALITOS_A_LA_SICILIANA,CMP_PALITOS_A_LA_SICILIANA,2026-05-01,,1.65,web_pizzahut,https://www.pizzahut.com.pe/antojitos/palitos-a-la-siciliana,9.9
PIZZAHUT_PAN_AL_AJO_4_UN,CMP_PAN_AL_AJO_4_UN,2026-05-01,,2.73,web_pizzahut,https://www.pizzahut.com.pe/antojitos/pan-al-ajo-4-un,10.9
PIZZAHUT_PAN_AL_AJO_ESPECIAL_4_UN,CMP_PAN_AL_AJO_ESPECIAL_4_UN,2026-05-01,,3.48,web_pizzahut,https://www.pizzahut.com.pe/antojitos/pan-al-ajo-especial-4-un,13.9
PIZZAHUT_ROLLS_DE_JAMON_QUESO,CMP_ROLLS_DE_JAMON_QUESO,2026-05-01,,2.32,web_pizzahut,https://www.pizzahut.com.pe/antojitos/rolls-de-jamon-queso,13.9
PIZZAHUT_ALITAS,CMP_ALITAS,2026-05-01,,2.65,web_pizzahut,https://www.pizzahut.com.pe/antojitos/alitas,15.9
PIZZAHUT_HUT_BREAD_8_UN,CMP_HUT_BREAD_8_UN,2026-05-01,,1.74,web_pizzahut,https://www.pizzahut.com.pe/antojitos/hut-bread-8-un,13.9
PIZZAHUT_ROLLS_DE_MANJAR,CMP_ROLLS_DE_MANJAR,2026-05-01,,1.65,web_pizzahut,https://www.pizzahut.com.pe/antojitos/rolls-de-manjar,9.9
PIZZAHUT_HUT_CHURROS,CMP_HUT_CHURROS,2026-05-01,,1.48,web_pizzahut,https://www.pizzahut.com.pe/antojitos/hut-churros,5.9
PIZZAHUT_SALSA_CHILI_THAI,CMP_SALSA_CHILI_THAI,2026-05-01,,1.5,web_pizzahut,https://www.pizzahut.com.pe/antojitos/salsa-chili-thai,1.5
PIZZAHUT_SALSA_HONEY_BBQ,CMP_SALSA_HONEY_BBQ,2026-05-01,,1.5,web_pizzahut,https://www.pizzahut.com.pe/antojitos/salsa-honey-bbq,1.5
PIZZAHUT_SALSA_MAYOHUT,CMP_SALSA_MAYOHUT,2026-05-01,,1.5,web_pizzahut,https://www.pizzahut.com.pe/antojitos/salsa-mayohut,1.5
PIZZAHUT_SALSA_MEDITERRANEA,CMP_SALSA_MEDITERRANEA,2026-05-01,,1.5,web_pizzahut,https://www.pizzahut.com.pe/antojitos/salsa-mediterranea,1.5
PIZZAHUT_AGUA_SAN_LUIS_PERSONAL,CMP_AGUA_SAN_LUIS_PERSONAL,2026-05-01,,4.9,web_pizzahut,https://www.pizzahut.com.pe/bebidas/agua-san-luis-s-gas-personal,4.9
PIZZAHUT_COCA_COLA_SIN_AZUCAR_1L,CMP_COCA_COLA_SIN_AZUCAR_1L,2026-05-01,,8.9,web_pizzahut,https://www.pizzahut.com.pe/bebidas/coca-cola-sin-azucar,8.9
PIZZAHUT_SPRITE_PERSONAL,CMP_SPRITE_PERSONAL,2026-05-01,,4.9,web_pizzahut,https://www.pizzahut.com.pe/bebidas/sprite-personal,4.9
PIZZAHUT_FANTA_PERSONAL,CMP_FANTA_PERSONAL,2026-05-01,,4.9,web_pizzahut,https://www.pizzahut.com.pe/bebidas/fanta-personal,4.9
PIZZAHUT_INCA_KOLA_SIN_AZUCAR_1L,CMP_INCA_KOLA_SIN_AZUCAR_1L,2026-05-01,,8.9,web_pizzahut,https://www.pizzahut.com.pe/bebidas/inca-kola-sin-azucar,8.9
ROKYS_CUARTO_POLLO_PAPA_ENSALADA,CMP_ROKYS_CUARTO_POLLO_PAPA_ENSALADA,2026-05-01,,26.9,web_rokys,https://rokys.com/menu?category=brasas,26.9
ROKYS_MEDIA_POLLO_PAPA_ENSALADA,CMP_ROKYS_MEDIA_POLLO_PAPA_ENSALADA,2026-05-01,,48.9,web_rokys,https://rokys.com/menu?category=brasas,48.9
ROKYS_POLLO_PAPA_ENSALADA,CMP_ROKYS_POLLO_PAPA_ENSALADA,2026-05-01,,78.9,web_rokys,https://rokys.com/menu?category=brasas,78.9
ROKYS_INCA_KOLA_3L,CMP_ROKYS_INCA_KOLA_3L,2026-05-01,,17.9,web_rokys,https://rokys.com/menu?category=bebidas,17.9
ROKYS_COCA_COLA_3L,CMP_ROKYS_COCA_COLA_3L,2026-05-01,,17.9,web_rokys,https://rokys.com/menu?category=bebidas,17.9
ROKYS_MARACUYA_1L,CMP_ROKYS_MARACUYA_1L,2026-05-01,,20.9,web_rokys,https://rokys.com/menu?category=bebidas,20.9
ROKYS_LIMONADA_1L,CMP_ROKYS_LIMONADA_1L,2026-05-01,,19.9,web_rokys,https://rokys.com/menu?category=bebidas,19.9
ROKYS_TALLARIN_A_LA_HUANCAINA_CON_LOMO_SALTADO,CMP_ROKYS_TALLARIN_A_LA_HUANCAINA_CON_LOMO_SALTADO,2026-05-01,,30.9,web_rokys,https://rokys.com/menu?category=fusi%C3%B3n-criolla,30.9
ROKYS_CROCANTE_MIXTO_DOBLE,CMP_ROKYS_CROCANTE_MIXTO_DOBLE,2026-05-01,,23.9,web_rokys,https://rokys.com/menu?category=fusi%C3%B3n-criolla,23.9
ROKYS_CHAUFA_CON_CHANCHO_Y_FRANKFURTER,CMP_ROKYS_CHAUFA_CON_CHANCHO_Y_FRANKFURTER,2026-05-01,,30.9,web_rokys,https://rokys.com/menu?category=fusi%C3%B3n-criolla,30.9
ROKYS_LOMO_SALTADO,CMP_ROKYS_LOMO_SALTADO,2026-05-01,,34.9,web_rokys,https://rokys.com/menu?category=fusi%C3%B3n-criolla,34.9
ROKYS_POLLO_SALTADO,CMP_ROKYS_POLLO_SALTADO,2026-05-01,,31.9,web_rokys,https://rokys.com/menu?category=fusi%C3%B3n-criolla,31.9
ROKYS_TALLARIN_DE_CARNE,CMP_ROKYS_TALLARIN_DE_CARNE,2026-05-01,,34.9,web_rokys,https://rokys.com/menu?category=fusi%C3%B3n-criolla,34.9
ROKYS_TALLARIN_SALTADO_DE_POLLO,CMP_ROKYS_TALLARIN_SALTADO_DE_POLLO,2026-05-01,,31.9,web_rokys,https://rokys.com/menu?category=fusi%C3%B3n-criolla,31.9
ROKYS_CHAUFA_DE_POLLO,CMP_ROKYS_CHAUFA_DE_POLLO,2026-05-01,,31.9,web_rokys,https://rokys.com/menu?category=fusi%C3%B3n-criolla,31.9
ROKYS_CALDO_DE_GALLINA_SIN_PRESA,CMP_ROKYS_CALDO_DE_GALLINA_SIN_PRESA,2026-05-01,,12.9,web_rokys,https://rokys.com/menu?category=fusi%C3%B3n-criolla,12.9
ROKYS_CALDO_DE_GALLINA_CON_PRESA,CMP_ROKYS_CALDO_DE_GALLINA_CON_PRESA,2026-05-01,,17.9,web_rokys,https://rokys.com/menu?category=fusi%C3%B3n-criolla,17.9
CHINAWOK_SOPA_WANTAN_DE_1_LT,CHINAWOK_SOPA_WANTAN_DE_1_LT,2026-05-01,,16.9,web_chinawok,https://www.chinawok.com.pe/sopa-wantan-1-lt,16.9
CHINAWOK_SOPA_WOMIN,CHINAWOK_SOPA_WOMIN,2026-05-01,,19.9,web_chinawok,https://www.chinawok.com.pe/sopa-womin,19.9
CHINAWOK_COMBINADO_TAYPA,CHINAWOK_COMBINADO_TAYPA,2026-05-01,,16.9,web_chinawok,https://www.chinawok.com.pe/combinado-taypa,16.9
CHINAWOK_TALLARIN_TAYPA,CHINAWOK_TALLARIN_TAYPA,2026-05-01,,16.9,web_chinawok,https://www.chinawok.com.pe/tallarin-taypa,16.9
CHINAWOK_ARROZ_CHAUFA_DE_POLLO,CHINAWOK_ARROZ_CHAUFA_DE_POLLO,2026-05-01,,15.9,web_chinawok,https://www.chinawok.com.pe/arroz-chaufa-de-pollo,15.9
CHINAWOK_SABOR_AL_WOK_TIPAKAY,CHINAWOK_SABOR_AL_WOK_TIPAKAY,2026-05-01,,19.9,web_chinawok,https://www.chinawok.com.pe/sabor-al-wok-tipakay,19.9
CHINAWOK_SABOR_AL_WOK_TAYPA,CHINAWOK_SABOR_AL_WOK_TAYPA,2026-05-01,,19.9,web_chinawok,https://www.chinawok.com.pe/sabor-al-wok-taypa,19.9
CHINAWOK_SABOR_AL_WOK_MANDARIN,CHINAWOK_SABOR_AL_WOK_MANDARIN,2026-05-01,,19.9,web_chinawok,https://www.chinawok.com.pe/sabor-al-wok-mandarin,19.9
CHINAWOK_SABOR_AL_WOK_HONEY,CHINAWOK_SABOR_AL_WOK_HONEY,2026-05-01,,19.9,web_chinawok,https://www.chinawok.com.pe/sabor-al-wok-honey,19.9
CHINAWOK_SABOR_AL_WOK_CHI_JAU_KAY,CHINAWOK_SABOR_AL_WOK_CHI_JAU_KAY,2026-05-01,,19.9,web_chinawok,https://www.chinawok.com.pe/sabor-al-wok-chi-jau-kay,19.9
CHINAWOK_LOMO_A_LO_POBRE,CHINAWOK_LOMO_A_LO_POBRE,2026-05-01,,22.9,web_chinawok,https://www.chinawok.com.pe/lomo-a-lo-pobre,22.9
CHINAWOK_CHIJAUKAY_A_LO_POBRE,CHINAWOK_CHIJAUKAY_A_LO_POBRE,2026-05-01,,22.9,web_chinawok,https://www.chinawok.com.pe/chijaukay-a-lo-pobre,22.9
CHINAWOK_MOSTRAZO_FILETE_CRUJIENTE,CHINAWOK_MOSTRAZO_FILETE_CRUJIENTE,2026-05-01,,24.9,web_chinawok,https://www.chinawok.com.pe/mostrazo-filete-crujiente,24.9
CHINAWOK_MOSTRAZO_ALITAS,CHINAWOK_MOSTRAZO_ALITAS,2026-05-01,,24.9,web_chinawok,https://www.chinawok.com.pe/mostrazo-alitas,24.9
CHINAWOK_ARROZ_CHAUFA_DE_POLLO_FAMILIAR,CHINAWOK_ARROZ_CHAUFA_DE_POLLO_FAMILIAR,2026-05-01,,27.9,web_chinawok,https://www.chinawok.com.pe/arroz-chaufa-de-pollo-familiar,27.9
CHINAWOK_TALLARIN_SALTADO_GRANDE,CHINAWOK_TALLARIN_SALTADO_GRANDE,2026-05-01,,34.9,web_chinawok,https://www.chinawok.com.pe/tallarin-saltado-grande,34.9
CHINAWOK_TALLARIN_TAYPA_GRANDE,CHINAWOK_TALLARIN_TAYPA_GRANDE,2026-05-01,,32.9,web_chinawok,https://www.chinawok.com.pe/tallarin-taypa-grande,32.9
CHINAWOK_MANDARIN_CHICKEN,CHINAWOK_MANDARIN_CHICKEN,2026-05-01,,30.9,web_chinawok,https://www.chinawok.com.pe/mandarin-chicken,30.9
CHINAWOK_POLLO_TIPAKAY,CHINAWOK_POLLO_TIPAKAY,2026-05-01,,30.9,web_chinawok,https://www.chinawok.com.pe/pollo-tipakay,30.9
CHINAWOK_POLLO_TAYPA,CHINAWOK_POLLO_TAYPA,2026-05-01,,30.9,web_chinawok,https://www.chinawok.com.pe/pollo-taypa,30.9
CHINAWOK_POLLO_CHI_JAU_KAY,CHINAWOK_POLLO_CHI_JAU_KAY,2026-05-01,,30.9,web_chinawok,https://www.chinawok.com.pe/pollo-chi-jau-kay,30.9
CHINAWOK_HONEY_CHICKEN,CHINAWOK_HONEY_CHICKEN,2026-05-01,,30.9,web_chinawok,https://www.chinawok.com.pe/honey-chicken,30.9
CHINAWOK_WANTANES,CHINAWOK_WANTANES,2026-05-01,,1.77,web_chinawok,https://www.chinawok.com.pe/3-wantanes,1.77
CHINAWOK_ALITAS_AL_WOK.,CHINAWOK_ALITAS_AL_WOK.,2026-05-01,,2.81,web_chinawok,https://www.chinawok.com.pe/3-alitas-al-wok,2.81
CHINAWOK_TEQUEÑOS_DE_LOMO_ORIENTAL,CHINAWOK_TEQUEÑOS_DE_LOMO_ORIENTAL,2026-05-01,,2.23,web_chinawok,https://www.chinawok.com.pe/tequenos-de-lomo-oriental-x3,2.23
CHINAWOK_WOK_BOX_FAMILIAR,CHINAWOK_WOK_BOX_FAMILIAR,2026-05-01,,16.9,web_chinawok,https://www.chinawok.com.pe/wok-box-familiar,16.9
CHINAWOK_WOK_BOX_PERSONAL,CHINAWOK_WOK_BOX_PERSONAL,2026-05-01,,9.9,web_chinawok,https://www.chinawok.com.pe/wok-box-personal,9.9
